,Full_OLS_RMSE_test,Full_OLS_RMSE_train,Full_RF_RMSE_test,Full_RF_RMSE_train,Proposed_OLS_RMSE_test,Proposed_OLS_RMSE_train,Proposed_RF_RMSE_test,Proposed_RF_RMSE_train,Restricted_OLS_RMSE_test,Restricted_OLS_RMSE_train,Restricted_RF_RMSE_test,Restricted_RF_RMSE_train
24,13.92716556974669,14.208319215282362,13.790970197405459,13.789565049879517,14.015182064209446,14.34590316919337,13.845530671336382,13.991357725534593,13.99780950916204,14.334351226998342,13.824525412782716,13.907472794693527
25,14.316047153614184,14.116027830275268,14.039955286398152,13.550846042810614,14.4922551526218,14.235358145387911,14.185255692966784,13.786515663083108,14.43353637248397,14.228251253825112,14.097393283862951,13.819941325247576
26,13.913613069821265,14.21323054450535,13.705642416757136,13.624568634317729,13.932586759907894,14.361547679705856,13.686192249637047,13.92001210413901,13.92738276852302,14.35181785168755,13.672308634701578,13.904912976848692
27,14.187043457257225,14.145330442120242,14.02384896618949,13.515093072696937,14.345912378895767,14.262187930546302,14.149091324174258,13.758740973207377,14.319346823364354,14.255499100589454,14.155125825035352,13.605479091373859
28,13.249713834941677,14.370291081361797,13.032263792223313,13.790787730772681,13.347963699876603,14.502973630364412,13.108134555695043,14.052517959879083,13.33428769032332,14.492006986620792,13.085612389708018,14.047830159570154
29,14.182094560348368,14.148042712133496,14.004485388422069,13.673290202355387,14.231325449717358,14.288322177085604,14.039143508553474,13.884090191386928,14.236015216694282,14.277630194791346,14.068720023390327,13.78159252535106
30,13.97346041117712,14.196730248448018,13.777638201079188,13.772696676904234,14.103062184407547,14.318245953638533,13.883911152911125,13.939295164517363,14.103569053020292,14.308553773160648,13.882430693093482,13.872761627515475
31,13.985571292636951,14.194257754854112,13.69662064698108,13.626343646051023,14.138765222586738,14.311173255745237,13.8753195521429,13.848794602945492,14.128908413612006,14.301853589766388,13.818943348543385,13.87503183625599
32,13.583978418105126,14.293659728275777,13.34920896164037,13.874925136835566,13.621852273899384,14.43917551176411,13.393078150960685,14.076001307361274,13.610275987305462,14.427931781725848,13.364968290279212,13.995090868127212
33,13.882039159970097,14.220674210992682,13.618610709013401,13.790711266957675,14.022615758550963,14.339713626788761,13.764789276572273,13.948248169034738,14.011114004810548,14.33222339900963,13.740250402967812,13.853085956306227
34,13.742906760380093,14.256555243459875,13.581809796626185,13.659342546277756,13.809894515902817,14.390028740308617,13.620776904270807,13.914111683289006,13.810446669264818,14.380155984409868,13.615411888338514,13.931105687460022
35,14.189717976254558,14.14355292531984,13.99295548275934,13.704725692426234,14.349676413427776,14.259881073629256,14.105724061449207,13.879488364596215,14.337441901557787,14.250765726676661,14.06259056138505,13.829764914575582
36,14.121013577216894,14.160996445306798,13.89927097150725,13.555586307148861,14.200498229214501,14.295570828553133,13.958590199433361,13.816060132044461,14.205269486424882,14.283851821765378,13.918944594674334,13.855208665420077
37,14.330025491897615,14.109323666068468,14.044766924489307,13.73329935144296,14.491500710353675,14.221019410741347,14.206845455819387,13.883836638229807,14.475534086079723,14.215569014778346,14.230868756963154,13.78917560916508
38,13.439829081279214,14.32641398197819,13.24491205328297,13.723294582891082,13.59837501146035,14.439472005565472,13.324671758678962,13.974302885092815,13.594982521872115,14.431410679568351,13.32819621242114,13.981635785351749
39,13.838058357196896,14.231138306044196,13.615171017749496,13.82865048711668,13.993682691193298,14.341785631571009,13.77126491255938,13.988770357474422,13.990952141945607,14.336532297645423,13.78848508743537,13.852808435211553
40,14.335067580363626,14.106603617613187,14.11577063067328,13.678627513321153,14.453056198936935,14.230662296205098,14.214432838279219,13.845229653300292,14.44985238106848,14.222251388173577,14.205834442931687,13.761945451989758
41,14.45612212769578,14.076880371006887,14.250343220133203,13.491746239714407,14.605124426356502,14.196247663454663,14.344862203865171,13.722672429993509,14.586979642220653,14.18777687392053,14.323735426740734,13.759393025712598
42,14.354754303003988,14.102962725934356,14.258013753952852,13.494699350910718,14.470081787033573,14.237462758042684,14.333000096001367,13.737284244957882,14.425450705266101,14.228761515131097,14.315784955271452,13.76577739428525
43,14.208900519660826,14.139076828461837,14.012574761472706,13.666777673877869,14.367000399882409,14.257483991185355,14.155821210465918,13.856880049146527,14.335241836056436,14.251363789752478,14.097101445532727,13.776639587716083
44,13.965724438338912,14.2015581488599,13.715824087525654,13.763528224684512,14.054116792012227,14.337882439870212,13.80073565695601,13.96573037070801,14.032805105030082,14.328501619975482,13.759643061662805,13.899137623317761
45,14.60856073442972,14.03826339955772,14.403156038060338,13.465348554176263,14.72226217927146,14.162923791166657,14.474997342181403,13.706724151277314,14.7283521733186,14.152071378396633,14.45519496235571,13.71400988569033
46,14.01941849028901,14.184928930854086,13.759172618001562,13.76874241024763,14.150532247136079,14.30537588634804,13.871210200127374,13.94522854196212,14.145518757309013,14.297802565386979,13.85149900882751,13.86199110594817
47,13.947851697839978,14.205054726214673,13.654716188976114,13.79457474305061,14.040496502067208,14.332063168894864,13.76681679419574,13.97678099336214,14.060154254523859,14.320488824645372,13.759394570795273,13.8858822797669
48,14.266725737599392,14.125651680870627,13.992868938872464,13.70395426735947,14.40451679747789,14.24489211644481,14.111889714658203,13.88268976520411,14.379439083454933,14.240253683473197,14.14538041334249,13.77583998210945
49,14.100872444553858,14.166992594664892,13.931705535467035,13.758834710652394,14.156777501717713,14.299520120700054,13.999302701257127,13.939814366817505,14.172637130201922,14.292356150197023,14.013178133614216,13.81386873051308
