,Full_OLS_RMSE_test,Full_OLS_RMSE_train,Full_RF_RMSE_test,Full_RF_RMSE_train,Proposed_OLS_RMSE_test,Proposed_OLS_RMSE_train,Proposed_RF_RMSE_test,Proposed_RF_RMSE_train,Restricted_OLS_RMSE_test,Restricted_OLS_RMSE_train,Restricted_RF_RMSE_test,Restricted_RF_RMSE_train
12,13.673279216575331,14.271980000810089,13.53454526502016,13.837989085223684,13.720694305747795,14.418066106099014,13.591762612334389,14.037006644171125,13.686635673507652,14.410415457617287,13.584689060046188,13.90845423521215
13,14.27620617267179,14.121018747042983,14.071354668158028,13.693886327847606,14.40960646140625,14.245499064397535,14.221939206464425,13.869871133030168,14.386216748151321,14.237790825908908,14.192738466072099,13.599324466665848
14,13.935471100502813,14.207648644529709,13.66299534564869,13.643976372407344,14.072782871683133,14.320470015790516,13.78597554702146,13.848720600952229,14.090457181864057,14.312600965523464,13.788265715096319,13.86698675271057
15,14.014107053845798,14.188911065986247,13.793069908486876,13.757942860560352,14.13177199920786,14.318586222800954,13.888021734269158,13.946032799038635,14.10128404423523,14.310254255375403,13.875300386257564,13.847093600972476
16,13.869764381865366,14.222493533003636,13.718613241999746,13.812945847103258,13.985957762172385,14.350378237821763,13.823028853512435,13.989198964455676,13.962691249320685,14.343290022828803,13.80969311091805,13.861080954603906
17,13.771754557604678,14.246769983039904,13.521313312394902,13.826901157193324,13.961740769185438,14.357456478238204,13.6796984807063,13.978387623024505,13.933123920188761,14.350645501907524,13.63820206909091,13.91623259909287
18,13.63574209136054,14.279246548701623,13.478658228468646,13.853291608112674,13.72409954500491,14.409162135214583,13.566411452230925,14.038514233429247,13.729947306872036,14.399894910358654,13.53880805300714,13.956333385984662
19,13.675183193113645,14.271444697129093,13.398455871029995,13.852614735534935,13.738090049448184,14.415700722133359,13.459847408436492,14.059031063414203,13.699961979698195,14.406919150857258,13.442546588211009,14.04365339319795
20,14.113461817238253,14.163757014235019,13.79948287989824,13.761134613173889,14.249543450561358,14.28186345434767,13.960151714697709,13.942298800356351,14.245198998407565,14.27424032064254,13.938960729534777,13.889928057380196
21,14.15027079972331,14.153415844343467,13.905962716073525,13.77670387725327,14.301532073044777,14.271935614572175,14.048294819486587,13.940474269494842,14.280677020570932,14.264214162105588,13.992633501492316,13.829824184234383
22,14.31611413047369,14.11176961912979,13.999256771704141,13.537143838069253,14.456294447312567,14.22739144499595,14.143647316795798,13.770475811201434,14.464835990448647,14.218426540664455,14.120100616976366,13.803795469294112
23,14.064305920267598,14.176306837682398,13.832289435506013,13.747075235225179,14.199975356519735,14.293495103551834,13.96401443354921,13.921111299914806,14.20245924960064,14.284508021670442,13.963856306617126,13.852565183765542
24,14.32460686828951,14.110895191697637,14.039928555993638,13.699839092425627,14.481836233819257,14.224239882711682,14.168036608587885,13.857147524898702,14.453659828363808,14.220928765579583,14.172794690536383,13.780477128858765
25,14.602828079478792,14.038383149307151,14.411286582560878,13.617166075940546,14.77278755535983,14.151302912330355,14.548198385411292,13.76836810852825,14.760823340043002,14.142266584628215,14.539092408458746,13.699031597185979
26,13.71918242378934,14.259517314146693,13.450130423411874,13.900955839168564,13.833684250976921,14.3898485043835,13.566037670576192,14.066948382043323,13.804432790485064,14.381363324390097,13.522758237276578,13.943509662163873
27,14.29823828038796,14.115759957011267,14.096454679716917,13.670105382489448,14.454990550441204,14.2356088984055,14.224934392623133,13.83847042619215,14.421933865915742,14.228949531851088,14.205963110196608,13.772642177785285
28,14.486232909841563,14.06935410429542,14.262732947143816,13.44755176549805,14.611132645638735,14.193346568900123,14.341469857572475,13.688518394988309,14.58830828387173,14.18761592715162,14.325134958402687,13.606066763613509
29,13.883688376751223,14.21862456911968,13.697562617405444,13.623823224331273,14.057344408387307,14.332840829643105,13.813671524951067,13.847540526635735,14.031031298411307,14.326086506167684,13.795810670208004,13.894874355704722
30,14.209631529487963,14.140409200506701,14.009921608195693,13.680709032802927,14.37240281637106,14.254118324608726,14.140882208403077,13.868812657197246,14.354306892428461,14.246590741216018,14.101673731854197,13.796069789076844
31,14.362463913844548,14.101491795206412,14.11226539285379,13.679773589710768,14.452544936036704,14.236314500562777,14.205572044934906,13.87686817783673,14.433886042984716,14.225579865806804,14.200537709717116,13.765654222886393
32,14.316384735972102,14.1125485575342,13.969137368836405,13.567468789809816,14.437909114481025,14.234755006139345,14.098768395132181,13.808125064628264,14.439489289715459,14.226469123482817,14.078579323856074,13.791693580678695
33,14.453634358298943,14.080457317218224,14.350882329938885,13.426255330460272,14.636085147003637,14.200385328313045,14.462768428016325,13.675444249081467,14.585853517947827,14.190420038852489,14.410251788510443,13.74550784402884
34,13.71255841377105,14.26127736347307,13.589775709478664,13.647398625730444,13.829333004437553,14.383243895365727,13.696442048040424,13.8869237208834,13.83096990445422,14.375507552463668,13.718564578701413,13.72245403766756
35,13.911693688595113,14.215401194047107,13.67506359080933,13.852017122089258,13.935665784889865,14.359982929161376,13.659941655648115,14.04466939200761,13.94623310515724,14.348430225700884,13.661963376305428,13.914298537100812
36,14.962411950472202,13.94359289145187,14.738586976228632,13.37342617426279,15.090844241726108,14.072353116542756,14.851170812329071,13.625226046144478,15.052694149027449,14.06513939983792,14.827017265668996,13.64731185277578
37,14.003791353295824,14.189997977517791,13.743053202571357,13.626860779196187,14.065680370999809,14.329231799374803,13.790314069239423,13.878018941327882,14.050149718390328,14.321321628237238,13.802669490355848,13.83772025006093
38,13.87517436666705,14.224106063277162,13.58982433364947,13.806592442342787,14.001267607207456,14.346799840300648,13.684027463307666,13.996522940959249,13.986061115162975,14.339157213918405,13.649712214139957,13.915396775069206
39,14.49081176459567,14.066852467095275,14.294305644927507,13.626630555025443,14.589851521755222,14.19615029786253,14.336041183866346,13.824619720158534,14.579267627807631,14.188704826052547,14.353771730197959,13.731625172375132
40,13.873582152789435,14.221674345450417,13.656121391696425,13.654718735073093,14.014091347345031,14.343795652497999,13.758758650539852,13.889471325864967,13.989111921176763,14.336835023174483,13.747516181997161,13.702936081335444
41,14.66496571467196,14.021959367844227,14.387545019424117,13.610184668760354,14.833066934654504,14.131917601160556,14.529789111032176,13.75743733854346,14.828792823386145,14.124562005403826,14.496534982575922,13.683416851161804
42,14.044249358468171,14.180492528472222,13.806714578357685,13.596733883823106,14.197499257305394,14.298049756921111,13.922807960246283,13.824400748439198,14.185714498567178,14.289001190829042,13.907034085800767,13.844004994086864
43,14.74565079444635,14.001498148581026,14.52957576544735,13.421484039435631,14.891206727125741,14.113696873305617,14.63504379107571,13.655390572335325,14.89974429415746,14.106002968645965,14.6350831153356,13.705913218625415
44,14.087737540207222,14.170119286190763,13.864113624113841,13.59035395783828,14.192027458019446,14.303100813635293,13.94848472659625,13.853018629148043,14.171644295558211,14.293003049017454,13.935948188171249,13.707511567183186
45,14.265247581610378,14.125700931676663,14.039374558255957,13.506425576558849,14.374135099524398,14.246079237411234,14.112968062044827,13.765308850370323,14.392590053123236,14.23822318338312,14.122512144759684,13.803610612448749
46,14.172898406920073,14.151031174396936,13.956353056916772,13.561366312488385,14.320623744370883,14.278817983875939,14.075043857517135,13.814751190995686,14.26190875691164,14.271370837222069,14.014302365210298,13.826974127892179
47,13.985950519877925,14.193839625530625,13.804579191788854,13.60862297768479,14.125104770394769,14.309978961843921,13.922260345260483,13.835184802388772,14.125927776586318,14.30306631546102,13.925162550245943,13.852915871266328
48,13.915952733694597,14.211101270338748,13.672267919157004,13.63089841585398,14.024102813503255,14.339067626353344,13.759289480509509,13.882377977612258,14.018540798558574,14.329471877469224,13.748293145586922,13.869155919914451
49,14.001177967639576,14.191616410821922,13.701752128080061,13.788689602769471,14.102970186725253,14.322211443240015,13.800673850344728,13.980355208208632,14.082360229525294,14.314505232903215,13.79461944818198,13.917699528106937
